"view_name","source_id","replica_id","unid","form","title","doc_date","onenote_page_id","onenote_web_url","onenote_client_url","url_from_error","migration_status","error_message","processed_at","link_resolution_status","system","subsystem","documentdate","documentno","entryuser","actionstatus","fd_text_1","documentdate_2","release_plan","release_comp","ask"
"VwHosyu_1","49258C3000042207_FF77EDDD1D26847949257DCF00331942","49258C3000042207","FF77EDDD1D26847949257DCF00331942","","伝票ﾊﾟﾀｰﾝの全国ﾘﾘｰｽ","2015/01/16","1-db7688a863404490bef112c76827f358!98-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E3%81%AE%E5%85%A8%E5%9B%BD%EF%BE%98%EF%BE%98%EF%BD%B0%EF%BD%BD%7Ce6f9dcb9-8781-4f0b-942c-b965b6d40535%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E3%81%AE%E5%85%A8%E5%9B%BD%EF%BE%98%EF%BE%98%EF%BD%B0%EF%BD%BD&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=e6f9dcb9-8781-4f0b-942c-b965b6d40535&end","","done","","2026-03-25T17:53:39","HAS_LINK_UNRESOLVED","フード","携帯端末システム","2015/01/16","保守NF-BE14-042","阿部 俊也","完了","伝票ﾊﾟﾀｰﾝの全国ﾘﾘｰｽ","2015/01/16","2015/02/12","2015/02/12","NHBE"
"VwHosyu_1","49258C3000042207_CFB76901FD49E7A549257DE0000E8AD2","49258C3000042207","CFB76901FD49E7A549257DE0000E8AD2","","手書用伝票1にて､ﾃﾞｰﾀと伝票印字内容が一桁すれている｡","2015/02/02","1-812c36609f654c0bbec7466258027a29!2-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E6%89%8B%E6%9B%B8%E7%94%A8%E4%BC%9D%E7%A5%A81%E3%81%AB%E3%81%A6%EF%BD%A4%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E3%81%A8%E4%BC%9D%E7%A5%A8%E5%8D%B0%E5%AD%97%E5%86%85%E5%AE%B9%E3%81%8C%E4%B8%80%E6%A1%81%E3%81%99%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%EF%BD%A1%7Cdf0d1334-02f4-444d-a1f2-dfe3a0504d80%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E6%89%8B%E6%9B%B8%E7%94%A8%E4%BC%9D%E7%A5%A81%E3%81%AB%E3%81%A6%EF%BD%A4%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E3%81%A8%E4%BC%9D%E7%A5%A8%E5%8D%B0%E5%AD%97%E5%86%85%E5%AE%B9%E3%81%8C%E4%B8%80%E6%A1%81%E3%81%99%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%EF%BD%A1&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=df0d1334-02f4-444d-a1f2-dfe3a0504d80&end","","done","","2026-03-25T17:53:47","NO_LINK","フード","携帯端末システム","2015/02/02","保守NF-BE14-043","阿部 俊也","完了","手書用伝票1にて､ﾃﾞｰﾀと伝票印字内容が一桁すれている｡","2015/02/02","2015/02/04","2015/02/04","東NF"
"VwHosyu_1","49258C3000042207_58EFFE60CD9B86A249257DE0001BACB5","49258C3000042207","58EFFE60CD9B86A249257DE0001BACB5","","ﾍﾞｽﾄｰﾈの伝票発行にて､車載PRで発行時に印字がずれている｡","2015/02/02","1-68ba845a23604653a0051b59b2f0eb41!188-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%8D%EF%BE%9E%EF%BD%BD%EF%BE%84%EF%BD%B0%EF%BE%88%E3%81%AE%E4%BC%9D%E7%A5%A8%E7%99%BA%E8%A1%8C%E3%81%AB%E3%81%A6%EF%BD%A4%E8%BB%8A%E8%BC%89PR%E3%81%A7%E7%99%BA%E8%A1%8C%E6%99%82%E3%81%AB%E5%8D%B0%E5%AD%97%E3%81%8C%E3%81%9A%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%EF%BD%A1%7C4de5c59d-196d-48b4-84b9-683aa4f85bcc%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%8D%EF%BE%9E%EF%BD%BD%EF%BE%84%EF%BD%B0%EF%BE%88%E3%81%AE%E4%BC%9D%E7%A5%A8%E7%99%BA%E8%A1%8C%E3%81%AB%E3%81%A6%EF%BD%A4%E8%BB%8A%E8%BC%89PR%E3%81%A7%E7%99%BA%E8%A1%8C%E6%99%82%E3%81%AB%E5%8D%B0%E5%AD%97%E3%81%8C%E3%81%9A%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%EF%BD%A1&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=4de5c59d-196d-48b4-84b9-683aa4f85bcc&end","","done","","2026-03-25T17:53:55","HAS_LINK_UNRESOLVED","フード","携帯端末システム","2015/02/02","保守NF-BE14-044","阿部 俊也","完了","ﾍﾞｽﾄｰﾈの伝票発行にて､車載PRで発行時に印字がずれている｡","2015/02/02","2015/02/04","2015/02/04","中NF　滋賀営業部"
"VwHosyu_1","49258C3000042207_B773394DB7BE66E049257DE0002702E9","49258C3000042207","B773394DB7BE66E049257DE0002702E9","","新規伝票ﾊﾟﾀｰﾝ開発:米沢牛黄木","2015/02/02","1-40e735240aec469f948d22981dc79bc3!103-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E6%96%B0%E8%A6%8F%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E9%96%8B%E7%99%BA%E7%B1%B3%E6%B2%A2%E7%89%9B%E9%BB%84%E6%9C%A8%7Cba3bbe13-d287-4494-a10e-7f4f052ddcf4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E6%96%B0%E8%A6%8F%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E9%96%8B%E7%99%BA%E7%B1%B3%E6%B2%A2%E7%89%9B%E9%BB%84%E6%9C%A8&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=ba3bbe13-d287-4494-a10e-7f4f052ddcf4&end","","done","","2026-03-25T17:54:02","HAS_LINK_UNRESOLVED","フード","携帯端末システム","2015/02/02","保守NF-BE14-045","阿部 俊也","完了","新規伝票ﾊﾟﾀｰﾝ開発:米沢牛黄木","2015/02/02","2015/03/11","2015/03/11","東NF　山形営業部"
"VwHosyu_1","49258C3000042207_9ECC783737C6D37B49257DE30028DD92","49258C3000042207","9ECC783737C6D37B49257DE30028DD92","","ﾌｰﾄﾞ実績集約機能:仕入先買掛月計ﾌｧｲﾙ改修","2015/02/05","1-b72c42662a144c91bc62df75f5d25e9e!78-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%8C%EF%BD%B0%EF%BE%84%EF%BE%9E%E5%AE%9F%E7%B8%BE%E9%9B%86%E7%B4%84%E6%A9%9F%E8%83%BD%E4%BB%95%E5%85%A5%E5%85%88%E8%B2%B7%E6%8E%9B%E6%9C%88%E8%A8%88%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E6%94%B9%E4%BF%AE%7Ca14a46e4-5842-408a-8adc-270fb2ee2ffb%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%8C%EF%BD%B0%EF%BE%84%EF%BE%9E%E5%AE%9F%E7%B8%BE%E9%9B%86%E7%B4%84%E6%A9%9F%E8%83%BD%E4%BB%95%E5%85%A5%E5%85%88%E8%B2%B7%E6%8E%9B%E6%9C%88%E8%A8%88%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E6%94%B9%E4%BF%AE&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=a14a46e4-5842-408a-8adc-270fb2ee2ffb&end","","done","","2026-03-25T17:54:09","NO_LINK","フード","新販売システム","2015/02/05","保守NF-BE14-046","宮崎 浩一","完了","ﾌｰﾄﾞ実績集約機能:仕入先買掛月計ﾌｧｲﾙ改修","2015/02/05","2015/03/26","2015/03/27","フード物流統括"
"VwHosyu_1","49258C3000042207_431029C1AB1E6AFF49257DE30045539E","49258C3000042207","431029C1AB1E6AFF49257DE30045539E","","ﾌｰﾄﾞ実績ﾃﾞｰﾀ集約機能改善 (着手未定_備忘)","2015/02/05","1-02d566e273a649f0a2c3354f8a5cb68d!191-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%8C%EF%BD%B0%EF%BE%84%EF%BE%9E%E5%AE%9F%E7%B8%BE%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E9%9B%86%E7%B4%84%E6%A9%9F%E8%83%BD%E6%94%B9%E5%96%84%20%28%E7%9D%80%E6%89%8B%E6%9C%AA%E5%AE%9A_%E5%82%99%E5%BF%98%5C%29%7Cd820c99e-12ea-419b-84dd-fad56689ad27%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%8C%EF%BD%B0%EF%BE%84%EF%BE%9E%E5%AE%9F%E7%B8%BE%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E9%9B%86%E7%B4%84%E6%A9%9F%E8%83%BD%E6%94%B9%E5%96%84%20%28%E7%9D%80%E6%89%8B%E6%9C%AA%E5%AE%9A_%E5%82%99%E5%BF%98%29&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=d820c99e-12ea-419b-84dd-fad56689ad27&end","","done","","2026-03-25T17:54:16","NO_LINK","フード","新販売システム","2015/02/05","保守NF-BE14-047","宮崎 浩一","■備忘起票：着手未定 ■","ﾌｰﾄﾞ実績ﾃﾞｰﾀ集約機能改善 (着手未定_備忘)","2015/02/05","","","ＮＨＢＥ"
"VwHosyu_1","49258C3000042207_88A44F3E63D98C8649257DEA0011560E","49258C3000042207","88A44F3E63D98C8649257DEA0011560E","","中NF;ｷﾞﾌﾄ商品の運用改善","2015/02/12","1-194eed6a501244efa9d9b15b91e2c0f9!224-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E4%B8%ADNF%3B%EF%BD%B7%EF%BE%9E%EF%BE%8C%EF%BE%84%E5%95%86%E5%93%81%E3%81%AE%E9%81%8B%E7%94%A8%E6%94%B9%E5%96%84%7C8cf41eac-b762-48c1-920f-13a572cb3bd7%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E4%B8%ADNF%3B%EF%BD%B7%EF%BE%9E%EF%BE%8C%EF%BE%84%E5%95%86%E5%93%81%E3%81%AE%E9%81%8B%E7%94%A8%E6%94%B9%E5%96%84&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=8cf41eac-b762-48c1-920f-13a572cb3bd7&end","","done","","2026-03-25T17:54:24","NO_LINK","フード","ＰＣシステム","2015/02/12","保守NF-BE14-048","宮崎 浩一","完了","中NF;ｷﾞﾌﾄ商品の運用改善","2015/02/12","2015/11/19","2015/11/20","中日本フード　経営戦略室"
"VwHosyu_1","49258C3000042207_389F0D68F8B6734549257E0000161B74","49258C3000042207","389F0D68F8B6734549257E0000161B74","","自社伝票(売上･量販伝発):税表示不具合","2015/03/06","1-d2dc6f74c9444859b52f31b4dd5e494b!136-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E8%87%AA%E7%A4%BE%E4%BC%9D%E7%A5%A8%28%E5%A3%B2%E4%B8%8A%EF%BD%A5%E9%87%8F%E8%B2%A9%E4%BC%9D%E7%99%BA%5C%29%E7%A8%8E%E8%A1%A8%E7%A4%BA%E4%B8%8D%E5%85%B7%E5%90%88%7C12af487f-a12a-48ed-a7a0-3b6adeadbb45%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E8%87%AA%E7%A4%BE%E4%BC%9D%E7%A5%A8%28%E5%A3%B2%E4%B8%8A%EF%BD%A5%E9%87%8F%E8%B2%A9%E4%BC%9D%E7%99%BA%29%E7%A8%8E%E8%A1%A8%E7%A4%BA%E4%B8%8D%E5%85%B7%E5%90%88&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=12af487f-a12a-48ed-a7a0-3b6adeadbb45&end","","done","","2026-03-25T17:54:32","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/03/06","保守NF-BE14-049","阿部 俊也","完了","自社伝票(売上･量販伝発):税表示不具合","2015/03/06","2015/04/22","2015/04/23","食肉運用G"
"VwHosyu_1","49258C3000042207_6C12ED37712811E049257E18002E63A7","49258C3000042207","6C12ED37712811E049257E18002E63A7","","ﾀｲﾖｰ伝票ﾊﾟﾀｰﾝ作成新規開発","2015/03/30","1-ee5c177c7e37429d9f75f5a88382503f!220-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%80%EF%BD%B2%EF%BE%96%EF%BD%B0%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E4%BD%9C%E6%88%90%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA%7Cfb84219d-c594-4e65-b74b-e903c7cb41fd%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%80%EF%BD%B2%EF%BE%96%EF%BD%B0%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E4%BD%9C%E6%88%90%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=fb84219d-c594-4e65-b74b-e903c7cb41fd&end","","done","","2026-03-25T17:54:41","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/03/30","保守NF-BE14-051","阿部 俊也","完了","ﾀｲﾖｰ伝票ﾊﾟﾀｰﾝ作成新規開発","2015/03/30","2015/04/30","2015/04/30","関東日本フード　京葉営業部"
"VwHosyu_1","49258C3000042207_69A6D05A251C3CAE49257E1800349858","49258C3000042207","69A6D05A251C3CAE49257E1800349858","","ｲｵﾝﾘﾃｰﾙ伝票:売価金額印字不具合","2015/03/30","1-383cec12ef4340509e9c46d2063cbf83!192-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BD%B2%EF%BD%B5%EF%BE%9D%EF%BE%98%EF%BE%83%EF%BD%B0%EF%BE%99%E4%BC%9D%E7%A5%A8%E5%A3%B2%E4%BE%A1%E9%87%91%E9%A1%8D%E5%8D%B0%E5%AD%97%E4%B8%8D%E5%85%B7%E5%90%88%7C778ea61e-cf5f-4b8f-b575-1afca9dd39f5%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BD%B2%EF%BD%B5%EF%BE%9D%EF%BE%98%EF%BE%83%EF%BD%B0%EF%BE%99%E4%BC%9D%E7%A5%A8%E5%A3%B2%E4%BE%A1%E9%87%91%E9%A1%8D%E5%8D%B0%E5%AD%97%E4%B8%8D%E5%85%B7%E5%90%88&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=778ea61e-cf5f-4b8f-b575-1afca9dd39f5&end","","done","","2026-03-25T17:54:48","NO_LINK","フード","ＰＣシステム","2015/03/30","保守NF-BE14-052","阿部 俊也","完了","ｲｵﾝﾘﾃｰﾙ伝票:売価金額印字不具合","2015/03/30","2015/04/07","2015/04/07","関東NF　京葉営業部"
"VwHosyu_1","49258C3000042207_91D4673EA6B5634449257E21001A0350","49258C3000042207","91D4673EA6B5634449257E21001A0350","","阪食:箱数表対応","2015/04/08","1-a688d1dadfd349c9b47fdc14e35ec64f!55-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E9%98%AA%E9%A3%9F%E7%AE%B1%E6%95%B0%E8%A1%A8%E5%AF%BE%E5%BF%9C%7C871a363b-5574-4426-9629-35e063f8cfde%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E9%98%AA%E9%A3%9F%E7%AE%B1%E6%95%B0%E8%A1%A8%E5%AF%BE%E5%BF%9C&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=871a363b-5574-4426-9629-35e063f8cfde&end","","done","","2026-03-25T17:54:55","NO_LINK","フード","ＰＣシステム","2015/04/08","保守NF-BE15-001","阿部 俊也","対応不要","阪食:箱数表対応","2015/04/08","","2015/07/31","中ＮＦ　近畿量販部"
"VwHosyu_1","49258C3000042207_D15B711F3CEC3A5849257E2A001CE1F1","49258C3000042207","D15B711F3CEC3A5849257E2A001CE1F1","","ﾘﾝｶﾞｰﾊｯﾄ伝票ﾊﾟﾀｰﾝ新規開発","2015/04/17","1-84abed4f17234c778f96de90f4e3adcb!237-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%98%EF%BE%9D%EF%BD%B6%EF%BE%9E%EF%BD%B0%EF%BE%8A%EF%BD%AF%EF%BE%84%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA%7Cc1370971-a8c5-436c-a692-a20e3adee970%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%98%EF%BE%9D%EF%BD%B6%EF%BE%9E%EF%BD%B0%EF%BE%8A%EF%BD%AF%EF%BE%84%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=c1370971-a8c5-436c-a692-a20e3adee970&end","","done","","2026-03-25T17:55:03","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/04/17","保守NF-BE15-002","阿部 俊也","完了","ﾘﾝｶﾞｰﾊｯﾄ伝票ﾊﾟﾀｰﾝ新規開発","2015/04/17","2015/05/20","2015/05/21","西日本フード　広域営業部"
"VwHosyu_1","49258C3000042207_E187EDDE7D8A5FF949257E2A001D2240","49258C3000042207","E187EDDE7D8A5FF949257E2A001D2240","","西友伝票ﾊﾟﾀｰﾝ新規開発","2015/04/17","1-d245776bdc194b52b9c833942b5ff2d4!43-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%E8%A5%BF%E5%8F%8B%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA%7Ce106ca8f-59c4-4c89-b666-8aaa1e96a5e4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%E8%A5%BF%E5%8F%8B%E4%BC%9D%E7%A5%A8%EF%BE%8A%EF%BE%9F%EF%BE%80%EF%BD%B0%EF%BE%9D%E6%96%B0%E8%A6%8F%E9%96%8B%E7%99%BA&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=e106ca8f-59c4-4c89-b666-8aaa1e96a5e4&end","","done","","2026-03-25T17:55:12","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/04/17","保守NF-BE15-003","阿部 俊也","完了","西友伝票ﾊﾟﾀｰﾝ新規開発","2015/04/17","2015/05/20","2015/05/21","西日本フード　広域営業部"
"VwHosyu_1","49258C3000042207_50FD886C09FE51BD49257E2F0008E272","49258C3000042207","50FD886C09FE51BD49257E2F0008E272","","ｴｰﾌﾞﾙ伝票改修","2015/04/22","1-bc87d740408a4b3c86b15c2aa8f7e468!125-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BD%B4%EF%BD%B0%EF%BE%8C%EF%BE%9E%EF%BE%99%E4%BC%9D%E7%A5%A8%E6%94%B9%E4%BF%AE%7Ca9ecdc1f-e46f-45b0-980b-c819b5b02fcb%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BD%B4%EF%BD%B0%EF%BE%8C%EF%BE%9E%EF%BE%99%E4%BC%9D%E7%A5%A8%E6%94%B9%E4%BF%AE&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=a9ecdc1f-e46f-45b0-980b-c819b5b02fcb&end","","done","","2026-03-25T17:55:27","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/04/22","保守NF-BE15-004","阿部 俊也","完了","ｴｰﾌﾞﾙ伝票改修","2015/04/22","2015/04/28","2015/05/02","西日本フード広域営業部"
"VwHosyu_1","49258C3000042207_BD82EF9FDFBFD6E549257E30002E3FD6","49258C3000042207","BD82EF9FDFBFD6E549257E30002E3FD6","","ﾁｪｰﾝｽﾄｱ統一伝票(手書用)伝票開発","2015/04/23","1-be3df68d52414be4aba579e808396bb3!41-52fe9380-6fcc-44ab-bb5d-8ffd787ccfa7","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%E3%83%95%E3%83%BC%E3%83%89.one%7Ca3d78449-540a-4506-be5a-c69eed41bfb0%2F%EF%BE%81%EF%BD%AA%EF%BD%B0%EF%BE%9D%EF%BD%BD%EF%BE%84%EF%BD%B1%E7%B5%B1%E4%B8%80%E4%BC%9D%E7%A5%A8%28%E6%89%8B%E6%9B%B8%E7%94%A8%5C%29%E4%BC%9D%E7%A5%A8%E9%96%8B%E7%99%BA%7C91822e0b-bbad-4343-b13a-58ee61b81e6f%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%E3%83%95%E3%83%BC%E3%83%89.one#%EF%BE%81%EF%BD%AA%EF%BD%B0%EF%BE%9D%EF%BD%BD%EF%BE%84%EF%BD%B1%E7%B5%B1%E4%B8%80%E4%BC%9D%E7%A5%A8%28%E6%89%8B%E6%9B%B8%E7%94%A8%29%E4%BC%9D%E7%A5%A8%E9%96%8B%E7%99%BA&section-id=a3d78449-540a-4506-be5a-c69eed41bfb0&page-id=91822e0b-bbad-4343-b13a-58ee61b81e6f&end","","done","","2026-03-25T17:55:36","HAS_LINK_UNRESOLVED","フード","ＰＣシステム","2015/04/23","保守NF-BE15-005","阿部 俊也","完了","ﾁｪｰﾝｽﾄｱ統一伝票(手書用)伝票開発","2015/04/23","2015/05/02","2015/05/02","西日本フード　広域営業部"
