"view_name","source_id","replica_id","unid","form","title","doc_date","onenote_page_id","onenote_web_url","onenote_client_url","url_from_error","migration_status","error_message","processed_at","link_resolution_status","documentdate","documentno","entryuser","system","subsystem","syogai_ck","fd_text_1","worktime","status","documentdate_2","replydate","temporary_comp","temporary_plan","parmanet_plan","parmanet_comp","ask","task","measure","fd_id_1","measure_2"
"VwSyogai_11ALL","49258C3000042207_CDC95AD390F1A27149258B09000EFD30","49258C3000042207","CDC95AD390F1A27149258B09000EFD30","","決算ﾁｪｯｸ(売上伝票税無しﾁｪｯｸ)","2024/04/24","1-4aed6e5d2e704c1f9f125b9062beece1!136-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E6%B1%BA%E7%AE%97%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%28%E5%A3%B2%E4%B8%8A%E4%BC%9D%E7%A5%A8%E7%A8%8E%E7%84%A1%E3%81%97%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%5C%29%7C4a96ae8f-4d44-48d5-b867-28ecdb0eb785%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E6%B1%BA%E7%AE%97%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%28%E5%A3%B2%E4%B8%8A%E4%BC%9D%E7%A5%A8%E7%A8%8E%E7%84%A1%E3%81%97%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%29&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=4a96ae8f-4d44-48d5-b867-28ecdb0eb785&end","","done","","2026-03-25T02:48:18","HAS_LINK_UNRESOLVED","2024/04/24","7129","林 柚希","ＮＰＦ","09.その他（ピュア）","警告・定例監視エラー","決算ﾁｪｯｸ(売上伝票税無しﾁｪｯｸ)","15","完了承認済","2024/04/24","2024/04/24","2024/04/24","2024/04/24","","","","決算チェック","暫定","ＮＰＦ","暫定"
"VwSyogai_11ALL","49258C3000042207_C72EBCB6C7F5391049258B0900171987","49258C3000042207","C72EBCB6C7F5391049258B0900171987","","NPF)鑑情報整合性ﾁｪｯｸ","2024/04/24","1-46119ecff7a346d6ac6ab175a1543685!97-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FNPF%5C%29%E9%91%91%E6%83%85%E5%A0%B1%E6%95%B4%E5%90%88%E6%80%A7%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%7C47cd6a73-6a7f-472e-9b47-99afedb32725%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#NPF%29%E9%91%91%E6%83%85%E5%A0%B1%E6%95%B4%E5%90%88%E6%80%A7%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=47cd6a73-6a7f-472e-9b47-99afedb32725&end","","done","","2026-03-25T02:48:25","HAS_LINK_UNRESOLVED","2024/04/24","7130","林 柚希","ＮＰＦ","09.その他（ピュア）","警告・定例監視エラー","NPF)鑑情報整合性ﾁｪｯｸ","30","完了承認済","2024/04/24","2024/04/24","2024/04/24","2024/04/24","","","","決算チェック","暫定","ＮＰＦ","暫定"
"VwSyogai_11ALL","49258C3000042207_F858C4C62AE6DCBD49258B090032A25C","49258C3000042207","F858C4C62AE6DCBD49258B090032A25C","","NFP)道東ｶｯﾄ肉加工日報","2024/04/17","1-a13d7efa637b4544b7a75a1969bb0a83!124-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FNFP%5C%29%E9%81%93%E6%9D%B1%EF%BD%B6%EF%BD%AF%EF%BE%84%E8%82%89%E5%8A%A0%E5%B7%A5%E6%97%A5%E5%A0%B1%7Ca2ba6c1e-9186-4717-814d-edae88eaf121%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#NFP%29%E9%81%93%E6%9D%B1%EF%BD%B6%EF%BD%AF%EF%BE%84%E8%82%89%E5%8A%A0%E5%B7%A5%E6%97%A5%E5%A0%B1&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=a2ba6c1e-9186-4717-814d-edae88eaf121&end","","done","","2026-03-25T02:48:33","HAS_LINK_UNRESOLVED","2024/04/17","7131","濵口 清美","ＮＦＰ","06.業績（パッカー）","障害","NFP)道東ｶｯﾄ肉加工日報","60","完了承認済","2024/04/17","2024/04/30","2024/04/30","2024/04/30","","","","加工日報","恒久","ＮＦＰ","恒久"
"VwSyogai_11ALL","49258C3000042207_3996FBE290B7058C49258B0A000395A4","49258C3000042207","3996FBE290B7058C49258B0A000395A4","","汎用ﾜｰｸﾌﾛｰ申請RPAにてｴﾗｰ発報(ｴﾗｰ(04)internal)","2024/04/25","1-81a492d6822e4942a8b1c5efd3998ee0!127-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E6%B1%8E%E7%94%A8%EF%BE%9C%EF%BD%B0%EF%BD%B8%EF%BE%8C%EF%BE%9B%EF%BD%B0%E7%94%B3%E8%AB%8BRPA%E3%81%AB%E3%81%A6%EF%BD%B4%EF%BE%97%EF%BD%B0%E7%99%BA%E5%A0%B1%28%EF%BD%B4%EF%BE%97%EF%BD%B0%2804%5C%29internal%5C%29%7C2e7b6eb7-15d5-4f00-ba50-3e141d0585ee%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E6%B1%8E%E7%94%A8%EF%BE%9C%EF%BD%B0%EF%BD%B8%EF%BE%8C%EF%BE%9B%EF%BD%B0%E7%94%B3%E8%AB%8BRPA%E3%81%AB%E3%81%A6%EF%BD%B4%EF%BE%97%EF%BD%B0%E7%99%BA%E5%A0%B1%28%EF%BD%B4%EF%BE%97%EF%BD%B0%2804%29internal%29&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=2e7b6eb7-15d5-4f00-ba50-3e141d0585ee&end","","done","","2026-03-25T02:48:40","NO_LINK","2024/04/25","7132","新沼 草太","ＲＰＡ","食肉(BluePrism)","警告・定例監視エラー","汎用ﾜｰｸﾌﾛｰ申請RPAにてｴﾗｰ発報(ｴﾗｰ(04)internal)","10","完了承認済","2024/04/25","2024/04/25","2024/04/25","2024/04/25","","","","","暫定","ＲＰＡ","暫定"
"VwSyogai_11ALL","49258C3000042207_0C0F8F6E1A8C3E6D49258B0A001B8AEF","49258C3000042207","0C0F8F6E1A8C3E6D49258B0A001B8AEF","","受注ﾘｽﾄﾃﾞｰﾀ抽出でﾚｺｰﾄﾞﾛｯｸｴﾗｰ","2024/04/25","1-a6aa29855b6a404483f630e08e94f6ae!84-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E5%8F%97%E6%B3%A8%EF%BE%98%EF%BD%BD%EF%BE%84%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E6%8A%BD%E5%87%BA%E3%81%A7%EF%BE%9A%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%EF%BE%9B%EF%BD%AF%EF%BD%B8%EF%BD%B4%EF%BE%97%EF%BD%B0%7C98589859-b589-4d55-8c90-9b77e63f3f64%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E5%8F%97%E6%B3%A8%EF%BE%98%EF%BD%BD%EF%BE%84%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E6%8A%BD%E5%87%BA%E3%81%A7%EF%BE%9A%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%EF%BE%9B%EF%BD%AF%EF%BD%B8%EF%BD%B4%EF%BE%97%EF%BD%B0&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=98589859-b589-4d55-8c90-9b77e63f3f64&end","","done","","2026-03-25T02:48:47","HAS_LINK_UNRESOLVED","2024/04/25","7133","片岡 操","食肉","01.受注（食肉）","警告・定例監視エラー","受注ﾘｽﾄﾃﾞｰﾀ抽出でﾚｺｰﾄﾞﾛｯｸｴﾗｰ","10","完了承認済","2024/04/25","2024/04/25","2024/04/25","2024/04/25","","","","(既知 食肉-5) 受注リストデータ抽出　でレコードロックエラー","暫定","食肉","暫定"
"VwSyogai_11ALL","49258C3000042207_E608F19DEA2E18F549258B0A005D53B6","49258C3000042207","E608F19DEA2E18F549258B0A005D53B6","","ﾄﾚｻﾋﾞ豚(見出)<NICOT でｴﾗｰ","2024/04/26","1-a789f241750e4323b4c950efb6c88926!106-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%EF%BE%84%EF%BE%9A%EF%BD%BB%EF%BE%8B%EF%BE%9E%E8%B1%9A%28%E8%A6%8B%E5%87%BA%5C%29%3CNICOT%20%E3%81%A7%EF%BD%B4%EF%BE%97%EF%BD%B0%7Cf03998d1-34c7-4b6d-9cd8-f2df8e0f54c1%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%EF%BE%84%EF%BE%9A%EF%BD%BB%EF%BE%8B%EF%BE%9E%E8%B1%9A%28%E8%A6%8B%E5%87%BA%29%3CNICOT%20%E3%81%A7%EF%BD%B4%EF%BE%97%EF%BD%B0&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=f03998d1-34c7-4b6d-9cd8-f2df8e0f54c1&end","","done","","2026-03-25T02:48:56","HAS_LINK_UNRESOLVED","2024/04/26","7134","加藤 雄一","ＮＦＰ","07.トレサビ（パッカー）","障害","ﾄﾚｻﾋﾞ豚(見出)<NICOT でｴﾗｰ","150","完了承認済","2024/04/26","2024/04/26","2024/04/26","2024/04/26","","","","NICOT","暫定","ＮＦＰ","暫定"
"VwSyogai_11ALL","49258C3000042207_20F05F9067E700C149258B0B0005FB04","49258C3000042207","20F05F9067E700C149258B0B0005FB04","","汎用ﾜｰｸﾌﾛｰ申請RPAにてｴﾗｰ発報(ｴﾗｰ(04)Internal)","2024/04/26","1-e8b38e1dcb5843c4876b7ef329e7cddc!202-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E6%B1%8E%E7%94%A8%EF%BE%9C%EF%BD%B0%EF%BD%B8%EF%BE%8C%EF%BE%9B%EF%BD%B0%E7%94%B3%E8%AB%8BRPA%E3%81%AB%E3%81%A6%EF%BD%B4%EF%BE%97%EF%BD%B0%E7%99%BA%E5%A0%B1%28%EF%BD%B4%EF%BE%97%EF%BD%B0%2804%5C%29Internal%5C%29%7C09d0f927-46e3-464c-8529-068d10251c44%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E6%B1%8E%E7%94%A8%EF%BE%9C%EF%BD%B0%EF%BD%B8%EF%BE%8C%EF%BE%9B%EF%BD%B0%E7%94%B3%E8%AB%8BRPA%E3%81%AB%E3%81%A6%EF%BD%B4%EF%BE%97%EF%BD%B0%E7%99%BA%E5%A0%B1%28%EF%BD%B4%EF%BE%97%EF%BD%B0%2804%29Internal%29&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=09d0f927-46e3-464c-8529-068d10251c44&end","","done","","2026-03-25T02:49:02","NO_LINK","2024/04/26","7135","新沼 草太","ＲＰＡ","食肉(BluePrism)","警告・定例監視エラー","汎用ﾜｰｸﾌﾛｰ申請RPAにてｴﾗｰ発報(ｴﾗｰ(04)Internal)","10","完了承認済","2024/04/26","2024/04/26","2024/04/26","2024/04/26","","","","","暫定","ＲＰＡ","暫定"
"VwSyogai_11ALL","49258C3000042207_BDCB2E2456D64A6349258B0C00202F15","49258C3000042207","BDCB2E2456D64A6349258B0C00202F15","","R3整合性ﾁｪｯｸ 売掛金で差額が発生","2024/04/26","1-4e95fd26cab24dc1b283f634a0ec3475!60-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FR3%E6%95%B4%E5%90%88%E6%80%A7%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%20%E5%A3%B2%E6%8E%9B%E9%87%91%E3%81%A7%E5%B7%AE%E9%A1%8D%E3%81%8C%E7%99%BA%E7%94%9F%7C89bddf79-35b1-4bf0-93b6-65c9d2e21eaf%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#R3%E6%95%B4%E5%90%88%E6%80%A7%EF%BE%81%EF%BD%AA%EF%BD%AF%EF%BD%B8%20%E5%A3%B2%E6%8E%9B%E9%87%91%E3%81%A7%E5%B7%AE%E9%A1%8D%E3%81%8C%E7%99%BA%E7%94%9F&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=89bddf79-35b1-4bf0-93b6-65c9d2e21eaf&end","","done","","2026-03-25T02:49:10","HAS_LINK_UNRESOLVED","2024/04/26","7136","林 柚希","食肉","07.債権債務（食肉）","警告・定例監視エラー","R3整合性ﾁｪｯｸ 売掛金で差額が発生","120","完了承認済","2024/04/26","2024/05/10","2024/05/10","2024/05/10","","","","整合性チェック","暫定","食肉","暫定"
"VwSyogai_11ALL","49258C3000042207_8420847EAD8B3F9A49258B0E00810122","49258C3000042207","8420847EAD8B3F9A49258B0E00810122","","NWF)工場売上情報取込処理ｴﾗｰ","2024/04/29","1-8908934621b540be93fc7d2a6f1d88a8!121-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FNWF%5C%29%E5%B7%A5%E5%A0%B4%E5%A3%B2%E4%B8%8A%E6%83%85%E5%A0%B1%E5%8F%96%E8%BE%BC%E5%87%A6%E7%90%86%EF%BD%B4%EF%BE%97%EF%BD%B0%7C834b54c0-5112-461d-9d33-95f3312cbc0f%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#NWF%29%E5%B7%A5%E5%A0%B4%E5%A3%B2%E4%B8%8A%E6%83%85%E5%A0%B1%E5%8F%96%E8%BE%BC%E5%87%A6%E7%90%86%EF%BD%B4%EF%BE%97%EF%BD%B0&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=834b54c0-5112-461d-9d33-95f3312cbc0f&end","","done","","2026-03-25T02:49:16","HAS_LINK_UNRESOLVED","2024/04/29","7137","片岡 操","食肉","03.仕入（食肉）","警告・定例監視エラー","NWF)工場売上情報取込処理ｴﾗｰ","25","完了承認済","2024/04/29","2024/04/30","2024/04/30","2024/04/30","","","","(既知 食肉-15) ＮＷＦ）工場売上情報警告","暫定","食肉","暫定"
"VwSyogai_11ALL","49258C3000042207_647384510AD6A39049258B0E0083C46D","49258C3000042207","647384510AD6A39049258B0E0083C46D","","NWF)工場売上情報取込処理ｴﾗｰ(重量0)","2024/04/27","1-baa158ac240b4fe28c22b71c20c5d400!14-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FNWF%5C%29%E5%B7%A5%E5%A0%B4%E5%A3%B2%E4%B8%8A%E6%83%85%E5%A0%B1%E5%8F%96%E8%BE%BC%E5%87%A6%E7%90%86%EF%BD%B4%EF%BE%97%EF%BD%B0%28%E9%87%8D%E9%87%8F0%5C%29%7Cbcdb14e7-263c-45bf-8929-0a37346da11d%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#NWF%29%E5%B7%A5%E5%A0%B4%E5%A3%B2%E4%B8%8A%E6%83%85%E5%A0%B1%E5%8F%96%E8%BE%BC%E5%87%A6%E7%90%86%EF%BD%B4%EF%BE%97%EF%BD%B0%28%E9%87%8D%E9%87%8F0%29&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=bcdb14e7-263c-45bf-8929-0a37346da11d&end","","done","","2026-03-25T02:49:23","HAS_LINK_UNRESOLVED","2024/04/27","7138","片岡 操","食肉","03.仕入（食肉）","警告・定例監視エラー","NWF)工場売上情報取込処理ｴﾗｰ(重量0)","20","完了承認済","2024/04/27","2024/07/08","2024/07/08","2024/07/08","","","","(既知 食肉-15) ＮＷＦ）工場売上情報警告","暫定","食肉","暫定"
"VwSyogai_11ALL","49258C3000042207_CD8031357478B31049258B0F00180595","49258C3000042207","CD8031357478B31049258B0F00180595","","月末在庫情報WF合計と商品受払情報WFで数量不整合","2024/04/17","1-b99188c2fdab4108a989d9f40d77b097!156-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E6%9C%88%E6%9C%AB%E5%9C%A8%E5%BA%AB%E6%83%85%E5%A0%B1WF%E5%90%88%E8%A8%88%E3%81%A8%E5%95%86%E5%93%81%E5%8F%97%E6%89%95%E6%83%85%E5%A0%B1WF%E3%81%A7%E6%95%B0%E9%87%8F%E4%B8%8D%E6%95%B4%E5%90%88%7C59b188c6-4231-432b-90b2-343e8ff2f1c4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E6%9C%88%E6%9C%AB%E5%9C%A8%E5%BA%AB%E6%83%85%E5%A0%B1WF%E5%90%88%E8%A8%88%E3%81%A8%E5%95%86%E5%93%81%E5%8F%97%E6%89%95%E6%83%85%E5%A0%B1WF%E3%81%A7%E6%95%B0%E9%87%8F%E4%B8%8D%E6%95%B4%E5%90%88&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=59b188c6-4231-432b-90b2-343e8ff2f1c4&end","","done","","2026-03-25T02:49:29","HAS_LINK_UNRESOLVED","2024/04/17","7139","鞍田 淑子","食肉","06.ＷＦ（食肉）","障害","月末在庫情報WF合計と商品受払情報WFで数量不整合","240","完了承認済","2024/04/17","2024/06/06","2024/06/06","2024/05/13","2024/04/30","2024/04/30","","データ内容","暫定 恒久","食肉","暫定 恒久"
"VwSyogai_11ALL","49258C3000042207_B774D40097DE392249258B0F001E4A06","49258C3000042207","B774D40097DE392249258B0F001E4A06","","TradeFrontで障害(南日本ﾊﾑ)","2024/04/30","1-959e0f9f14ee49d7812c64b327dcdf02!56-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FTradeFront%E3%81%A7%E9%9A%9C%E5%AE%B3%28%E5%8D%97%E6%97%A5%E6%9C%AC%EF%BE%8A%EF%BE%91%5C%29%7Ca281a6d1-95b2-46f2-8508-f5e34f97f486%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#TradeFront%E3%81%A7%E9%9A%9C%E5%AE%B3%28%E5%8D%97%E6%97%A5%E6%9C%AC%EF%BE%8A%EF%BE%91%29&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=a281a6d1-95b2-46f2-8508-f5e34f97f486&end","","done","","2026-03-25T02:49:36","HAS_LINK_UNRESOLVED","2024/04/30","7140","林 柚希","食肉","09.その他（食肉）","警告・定例監視エラー","TradeFrontで障害(南日本ﾊﾑ)","30","完了承認済","2024/04/30","2024/04/30","2024/04/30","2024/04/30","","","","(既知 食肉-35) トレーサビリティデータ変換エラー通知","暫定","食肉","暫定"
"VwSyogai_11ALL","49258C3000042207_3AE507F926B7FEC649258B0F00825B30","49258C3000042207","3AE507F926B7FEC649258B0F00825B30","","工場原価計算で異常終了","2024/05/01","1-7c5164ed8c4e400e9636a37881414a42!115-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2F%E5%B7%A5%E5%A0%B4%E5%8E%9F%E4%BE%A1%E8%A8%88%E7%AE%97%E3%81%A7%E7%95%B0%E5%B8%B8%E7%B5%82%E4%BA%86%7Cc81532c3-57f6-40ac-929b-534b9415f13e%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#%E5%B7%A5%E5%A0%B4%E5%8E%9F%E4%BE%A1%E8%A8%88%E7%AE%97%E3%81%A7%E7%95%B0%E5%B8%B8%E7%B5%82%E4%BA%86&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=c81532c3-57f6-40ac-929b-534b9415f13e&end","","done","","2026-03-25T02:49:43","HAS_LINK_UNRESOLVED","2024/05/01","7141","林 柚希","ＮＷＦ","19.ＷＩＮＧ（夜間処理）","障害","工場原価計算で異常終了","60","完了承認済","2024/05/01","2024/05/02","2024/05/02","2024/05/01","","","","","暫定 恒久","ＮＷＦ","暫定 恒久"
"VwSyogai_11ALL","49258C3000042207_5EF981B37FDAA01849258B1000007EEE","49258C3000042207","5EF981B37FDAA01849258B1000007EEE","","JFC仕入未確定一部明細","2024/05/01","1-6c3707fb95404296bd1ba201d3d509c8!156-0b498be5-b3c2-40ff-9219-c45c658c71f5","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB?wd=target%28%E9%9A%9C%E5%AE%B3DB_2024.one%7C541c93d1-05f4-42bb-8cb3-1b62eaba438a%2FJFC%E4%BB%95%E5%85%A5%E6%9C%AA%E7%A2%BA%E5%AE%9A%E4%B8%80%E9%83%A8%E6%98%8E%E7%B4%B0%7C9d594cd6-598e-45d3-8ac6-23302fcaf9f5%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e9%9a%9c%e5%ae%b3DB/%E9%9A%9C%E5%AE%B3DB_2024.one#JFC%E4%BB%95%E5%85%A5%E6%9C%AA%E7%A2%BA%E5%AE%9A%E4%B8%80%E9%83%A8%E6%98%8E%E7%B4%B0&section-id=541c93d1-05f4-42bb-8cb3-1b62eaba438a&page-id=9d594cd6-598e-45d3-8ac6-23302fcaf9f5&end","","done","","2026-03-25T02:49:50","HAS_LINK_UNRESOLVED","2024/05/01","7142","片岡 操","食肉","03.仕入（食肉）","警告・定例監視エラー","JFC仕入未確定一部明細","20","完了承認済","2024/05/01","2024/05/01","2024/05/01","2024/05/01","","","","(既知 食肉-25) JFCからのO/L仕入データで未確定が残っている","暫定","食肉","暫定"
